0.0642273
-0.22822
0.00236649
-0.610093
-0.600645
-0.367953
-1.01688
0.154604
-0.0324235
-0.217951
0.416689
0.497717
-0.463754
1.23752
0.263143
0.23653
-0.538288
0.482367
0.0362466
-0.427031
-0.671057
0.100242
0.858804
-0.365854
-0.647084
0.533876
-0.022171
0.454261
-0.611866
1.03681
-0.372376
-0.707101
0.131989
0.875068
0.549122
-0.432984
-0.77473
-0.55089
-0.0929932
-0.359875
0.673434
0.374429
-0.592471
0.00109096
0.292943
-0.0330023
-0.544627
-0.241941
-0.0538743
-0.34385
0.417126
-0.660909
0.129057
0.0886572
-0.464631
0.181605
0.505502
0.197306
0.146401
1.33226
0.194219
0.899635
0.800812
0.431803
0.442255
-0.0361335
0.643029
-0.428033
0.383335
-0.686134
0.197485
0.0905248
-0.184883
-0.71877
0.0463659
0.104018
0.568375
-0.307972
-0.972424
-0.282957
-0.066091
0.842757
-0.185089
0.0169014
-3.54224e-05
